pdb_name,processed_path,raw_path,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration
d4h05a1,/wynton/group/kortemme/alexjli/data/frameflow/d4h05a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4h05a1.pdb,1,homomer,267,267,0.36704119850187267,0.4307116104868914,0.20224719101123595,1.868720829603756
d3rssa1,/wynton/group/kortemme/alexjli/data/frameflow/d3rssa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3rssa1.pdb,1,homomer,211,211,0.4218009478672986,0.4075829383886256,0.17061611374407584,1.6438627333363904
d1u0bb2,/wynton/group/kortemme/alexjli/data/frameflow/d1u0bb2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1u0bb2.pdb,1,homomer,315,315,0.41904761904761906,0.37777777777777777,0.20317460317460317,1.9579563294192848
d2iyva2,/wynton/group/kortemme/alexjli/data/frameflow/d2iyva2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2iyva2.pdb,1,homomer,175,175,0.3657142857142857,0.5257142857142857,0.10857142857142857,1.731629322708885
d4pk9a_,/wynton/group/kortemme/alexjli/data/frameflow/d4pk9a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4pk9a_.pdb,1,homomer,359,359,0.3398328690807799,0.4986072423398329,0.1615598885793872,2.003667274016263
d1v7ra_,/wynton/group/kortemme/alexjli/data/frameflow/d1v7ra_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1v7ra_.pdb,1,homomer,186,186,0.34408602150537637,0.3924731182795699,0.26344086021505375,1.6684592165146392
d2k1ma_,/wynton/group/kortemme/alexjli/data/frameflow/d2k1ma_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2k1ma_.pdb,1,homomer,95,95,10.536842105263158,0.0,9.463157894736842,1.3864485514374054
d5ufta1,/wynton/group/kortemme/alexjli/data/frameflow/d5ufta1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5ufta1.pdb,1,homomer,143,143,0.25874125874125875,0.5384615384615384,0.20279720279720279,1.441785252629949
d6l69a_,/wynton/group/kortemme/alexjli/data/frameflow/d6l69a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6l69a_.pdb,1,homomer,398,398,0.35175879396984927,0.5376884422110553,0.11055276381909548,2.0527627828196233
d3b4da_,/wynton/group/kortemme/alexjli/data/frameflow/d3b4da_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3b4da_.pdb,1,homomer,80,80,0.3625,0.2875,0.35,1.2022833889439586
d1gy0a_,/wynton/group/kortemme/alexjli/data/frameflow/d1gy0a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1gy0a_.pdb,1,homomer,223,223,0.43946188340807174,0.34977578475336324,0.21076233183856502,1.7021412848958424
d1vdha_,/wynton/group/kortemme/alexjli/data/frameflow/d1vdha_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1vdha_.pdb,1,homomer,247,247,0.3076923076923077,0.3765182186234818,0.3157894736842105,1.9755247906210027
d3t6ec_,/wynton/group/kortemme/alexjli/data/frameflow/d3t6ec_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3t6ec_.pdb,1,homomer,334,334,0.5239520958083832,0.44011976047904194,0.03592814371257485,2.2049956758783216
d1c0aa2,/wynton/group/kortemme/alexjli/data/frameflow/d1c0aa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1c0aa2.pdb,1,homomer,133,133,0.3157894736842105,0.49624060150375937,0.18796992481203006,1.3645110083864846
d2f3oa_,/wynton/group/kortemme/alexjli/data/frameflow/d2f3oa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2f3oa_.pdb,1,homomer,773,773,0.3829236739974127,0.5097024579560155,0.1073738680465718,2.590698122475178
d5vn5a_,/wynton/group/kortemme/alexjli/data/frameflow/d5vn5a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5vn5a_.pdb,1,homomer,332,332,0.4307228915662651,0.47289156626506024,0.0963855421686747,1.921360694838556
d1knwa2,/wynton/group/kortemme/alexjli/data/frameflow/d1knwa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1knwa2.pdb,1,homomer,247,247,0.4089068825910931,0.4331983805668016,0.15789473684210525,1.7473653473026962
d1vcta2,/wynton/group/kortemme/alexjli/data/frameflow/d1vcta2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1vcta2.pdb,1,homomer,94,94,0.4148936170212766,0.3191489361702128,0.26595744680851063,1.3554756251693425
d2xhlb1,/wynton/group/kortemme/alexjli/data/frameflow/d2xhlb1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2xhlb1.pdb,1,homomer,89,89,0.797752808988764,0.20224719101123595,0.0,2.6213494902318724
d2je6a2,/wynton/group/kortemme/alexjli/data/frameflow/d2je6a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2je6a2.pdb,1,homomer,84,84,0.30952380952380953,0.38095238095238093,0.30952380952380953,1.3871540202160098
d1yp2a1,/wynton/group/kortemme/alexjli/data/frameflow/d1yp2a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1yp2a1.pdb,1,homomer,135,135,0.5259259259259259,0.08148148148148149,0.3925925925925926,1.440693945717028
d2g6za1,/wynton/group/kortemme/alexjli/data/frameflow/d2g6za1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2g6za1.pdb,1,homomer,143,143,0.38461538461538464,0.46153846153846156,0.15384615384615385,1.426097131782604
d1b3qa2,/wynton/group/kortemme/alexjli/data/frameflow/d1b3qa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1b3qa2.pdb,1,homomer,132,132,0.3333333333333333,0.10606060606060606,0.5606060606060606,1.4976043974062039
d6k2fa1,/wynton/group/kortemme/alexjli/data/frameflow/d6k2fa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6k2fa1.pdb,1,homomer,137,137,0.27007299270072993,0.39416058394160586,0.3357664233576642,1.4084845249188531
d2wkxa2,/wynton/group/kortemme/alexjli/data/frameflow/d2wkxa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2wkxa2.pdb,1,homomer,175,175,0.5142857142857142,0.24571428571428572,0.24,1.896175243822351
d2wcia_,/wynton/group/kortemme/alexjli/data/frameflow/d2wcia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2wcia_.pdb,1,homomer,113,113,0.3008849557522124,0.5309734513274337,0.168141592920354,1.387413079198947
d2cg4a2,/wynton/group/kortemme/alexjli/data/frameflow/d2cg4a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2cg4a2.pdb,1,homomer,86,86,0.38372093023255816,0.27906976744186046,0.3372093023255814,1.356802050805484
d2hfva1,/wynton/group/kortemme/alexjli/data/frameflow/d2hfva1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2hfva1.pdb,1,homomer,75,75,9.853333333333333,6.573333333333333,3.5733333333333333,1.2530599864144005
d2m0ya_,/wynton/group/kortemme/alexjli/data/frameflow/d2m0ya_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2m0ya_.pdb,1,homomer,74,74,12.445945945945946,0.7702702702702703,6.783783783783784,1.2593600237663471
d4zkaa_,/wynton/group/kortemme/alexjli/data/frameflow/d4zkaa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4zkaa_.pdb,1,homomer,83,83,0.3614457831325301,0.24096385542168675,0.39759036144578314,1.2552407546186295
d5inba_,/wynton/group/kortemme/alexjli/data/frameflow/d5inba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5inba_.pdb,1,homomer,293,293,0.4539249146757679,0.35494880546075086,0.19112627986348124,1.8035901918138282
d2ehja1,/wynton/group/kortemme/alexjli/data/frameflow/d2ehja1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2ehja1.pdb,1,homomer,207,207,0.3285024154589372,0.3526570048309179,0.3188405797101449,1.8163162009890883
d1jtaa_,/wynton/group/kortemme/alexjli/data/frameflow/d1jtaa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1jtaa_.pdb,1,homomer,361,361,0.4986149584487535,0.1440443213296399,0.3573407202216066,1.9386296586676934
d2hiqa_,/wynton/group/kortemme/alexjli/data/frameflow/d2hiqa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2hiqa_.pdb,1,homomer,96,96,0.28125,0.3958333333333333,0.3229166666666667,1.3868612613692222
d2da5a1,/wynton/group/kortemme/alexjli/data/frameflow/d2da5a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2da5a1.pdb,1,homomer,62,62,7.258064516129032,12.741935483870968,0.0,1.275277625249973
d5i7ia_,/wynton/group/kortemme/alexjli/data/frameflow/d5i7ia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5i7ia_.pdb,1,homomer,318,318,0.3018867924528302,0.5125786163522013,0.18553459119496854,1.9078467601364597
d2h6ua_,/wynton/group/kortemme/alexjli/data/frameflow/d2h6ua_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2h6ua_.pdb,1,homomer,114,114,0.5350877192982456,0.06140350877192982,0.40350877192982454,1.408808139683414
d4giea1,/wynton/group/kortemme/alexjli/data/frameflow/d4giea1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4giea1.pdb,1,homomer,281,281,0.40569395017793597,0.4306049822064057,0.16370106761565836,1.811406729135449
d1ti6a1,/wynton/group/kortemme/alexjli/data/frameflow/d1ti6a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ti6a1.pdb,1,homomer,147,147,0.5918367346938775,0.08843537414965986,0.3197278911564626,1.5029132087450958
d2i5vo_,/wynton/group/kortemme/alexjli/data/frameflow/d2i5vo_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2i5vo_.pdb,1,homomer,246,246,0.43089430894308944,0.028455284552845527,0.540650406504065,2.4100565925901853
d1wgra1,/wynton/group/kortemme/alexjli/data/frameflow/d1wgra1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1wgra1.pdb,1,homomer,87,87,10.183908045977011,3.5977011494252875,6.218390804597701,1.269716715202046
d6fcta_,/wynton/group/kortemme/alexjli/data/frameflow/d6fcta_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6fcta_.pdb,1,homomer,209,209,0.3253588516746411,0.3588516746411483,0.3157894736842105,1.9173696860318392
d1cuka3,/wynton/group/kortemme/alexjli/data/frameflow/d1cuka3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1cuka3.pdb,1,homomer,64,64,0.3125,0.0625,0.625,1.1421068236596112
d1b63a2,/wynton/group/kortemme/alexjli/data/frameflow/d1b63a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1b63a2.pdb,1,homomer,216,216,0.39351851851851855,0.3611111111111111,0.24537037037037038,1.7894866285634365
d1w23a_,/wynton/group/kortemme/alexjli/data/frameflow/d1w23a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1w23a_.pdb,1,homomer,360,360,0.4222222222222222,0.40555555555555556,0.17222222222222222,2.118466321264701
d1wdkc1,/wynton/group/kortemme/alexjli/data/frameflow/d1wdkc1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1wdkc1.pdb,1,homomer,262,262,0.42748091603053434,0.37786259541984735,0.1946564885496183,2.060792641641526
d4xi2a1,/wynton/group/kortemme/alexjli/data/frameflow/d4xi2a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4xi2a1.pdb,1,homomer,65,65,0.6153846153846154,0.0,0.38461538461538464,1.1095998768923097
d3ozua2,/wynton/group/kortemme/alexjli/data/frameflow/d3ozua2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3ozua2.pdb,1,homomer,111,111,0.4954954954954955,0.08108108108108109,0.42342342342342343,1.3781189384264594
d1iyba1,/wynton/group/kortemme/alexjli/data/frameflow/d1iyba1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1iyba1.pdb,1,homomer,204,204,0.49019607843137253,0.31862745098039214,0.19117647058823528,1.6282979692266835
d2xw9a_,/wynton/group/kortemme/alexjli/data/frameflow/d2xw9a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2xw9a_.pdb,1,homomer,228,228,0.5526315789473685,0.08771929824561403,0.35964912280701755,1.64732538985578
d6gfaa1,/wynton/group/kortemme/alexjli/data/frameflow/d6gfaa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6gfaa1.pdb,1,homomer,189,189,0.35978835978835977,0.3386243386243386,0.30158730158730157,1.7535940190970614
d1noga_,/wynton/group/kortemme/alexjli/data/frameflow/d1noga_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1noga_.pdb,1,homomer,149,149,0.26174496644295303,0.7248322147651006,0.013422818791946308,1.5457359451770205
d3dk9a2,/wynton/group/kortemme/alexjli/data/frameflow/d3dk9a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3dk9a2.pdb,1,homomer,125,125,0.416,0.256,0.328,1.4218624714864787
d1n62c1,/wynton/group/kortemme/alexjli/data/frameflow/d1n62c1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1n62c1.pdb,1,homomer,109,109,0.3211009174311927,0.3944954128440367,0.28440366972477066,1.3368830205818736
d1vmja_,/wynton/group/kortemme/alexjli/data/frameflow/d1vmja_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1vmja_.pdb,1,homomer,139,139,0.34532374100719426,0.2949640287769784,0.3597122302158273,1.6236624230517203
d2a2ra1,/wynton/group/kortemme/alexjli/data/frameflow/d2a2ra1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2a2ra1.pdb,1,homomer,133,133,0.2706766917293233,0.7293233082706767,0.0,1.504116529997918
d1a6ca1,/wynton/group/kortemme/alexjli/data/frameflow/d1a6ca1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1a6ca1.pdb,1,homomer,176,176,0.5511363636363636,0.14204545454545456,0.3068181818181818,1.687362958688509
d3l4ya3,/wynton/group/kortemme/alexjli/data/frameflow/d3l4ya3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3l4ya3.pdb,1,homomer,82,82,0.5365853658536586,0.0975609756097561,0.36585365853658536,1.2237899392599696
d2qhla_,/wynton/group/kortemme/alexjli/data/frameflow/d2qhla_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2qhla_.pdb,1,homomer,110,110,0.45454545454545453,0.05454545454545454,0.4909090909090909,1.3609814034473562
d1ybba_,/wynton/group/kortemme/alexjli/data/frameflow/d1ybba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ybba_.pdb,1,homomer,103,103,0.34951456310679613,0.27184466019417475,0.36893203883495146,1.663451379493939
d1y2ka_,/wynton/group/kortemme/alexjli/data/frameflow/d1y2ka_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1y2ka_.pdb,1,homomer,326,326,0.3159509202453988,0.6779141104294478,0.006134969325153374,1.959283405667111
d3bbba_,/wynton/group/kortemme/alexjli/data/frameflow/d3bbba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3bbba_.pdb,1,homomer,151,151,0.3708609271523179,0.45695364238410596,0.17218543046357615,1.5317423671338815
d1txvb6,/wynton/group/kortemme/alexjli/data/frameflow/d1txvb6.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1txvb6.pdb,1,homomer,248,248,0.43951612903225806,0.3629032258064516,0.1975806451612903,1.7593939817769058
d1x43a1,/wynton/group/kortemme/alexjli/data/frameflow/d1x43a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1x43a1.pdb,1,homomer,68,68,11.308823529411764,0.8823529411764706,7.8088235294117645,1.268379520100538
d1ydga1,/wynton/group/kortemme/alexjli/data/frameflow/d1ydga1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ydga1.pdb,1,homomer,199,199,0.38190954773869346,0.4321608040201005,0.18592964824120603,1.586902881454127
d5yloa_,/wynton/group/kortemme/alexjli/data/frameflow/d5yloa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5yloa_.pdb,1,homomer,235,235,0.33617021276595743,0.4851063829787234,0.17872340425531916,1.808735996249501
d6u66a_,/wynton/group/kortemme/alexjli/data/frameflow/d6u66a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6u66a_.pdb,1,homomer,136,136,0.41911764705882354,0.0,0.5808823529411765,1.5345547050901553
d1u0ka2,/wynton/group/kortemme/alexjli/data/frameflow/d1u0ka2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1u0ka2.pdb,1,homomer,153,153,0.49019607843137253,0.2679738562091503,0.24183006535947713,1.6526431986955514
d2dg1a2,/wynton/group/kortemme/alexjli/data/frameflow/d2dg1a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2dg1a2.pdb,1,homomer,320,320,0.45625,0.059375,0.484375,1.8116314771568909
d1m5za_,/wynton/group/kortemme/alexjli/data/frameflow/d1m5za_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1m5za_.pdb,1,homomer,91,91,9.241758241758241,3.098901098901099,7.65934065934066,1.2184900065709974
d2mhja1,/wynton/group/kortemme/alexjli/data/frameflow/d2mhja1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2mhja1.pdb,1,homomer,80,80,4.1875,3.125,2.6875,1.2086876365256531
d4oxxa_,/wynton/group/kortemme/alexjli/data/frameflow/d4oxxa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4oxxa_.pdb,1,homomer,153,153,0.3333333333333333,0.41830065359477125,0.24836601307189543,1.4378074299742516
d3nvia_,/wynton/group/kortemme/alexjli/data/frameflow/d3nvia_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3nvia_.pdb,1,homomer,247,247,0.242914979757085,0.757085020242915,0.0,2.406805767379205
d1n26a1,/wynton/group/kortemme/alexjli/data/frameflow/d1n26a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1n26a1.pdb,1,homomer,93,93,0.5698924731182796,0.03225806451612903,0.3978494623655914,1.554701862952347
d2fh1a1,/wynton/group/kortemme/alexjli/data/frameflow/d2fh1a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2fh1a1.pdb,1,homomer,121,121,0.4132231404958678,0.2231404958677686,0.36363636363636365,1.3876806045369368
d1v93a_,/wynton/group/kortemme/alexjli/data/frameflow/d1v93a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1v93a_.pdb,1,homomer,292,292,0.3767123287671233,0.4828767123287671,0.1404109589041096,1.861375752899389
d4h8qa_,/wynton/group/kortemme/alexjli/data/frameflow/d4h8qa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4h8qa_.pdb,1,homomer,119,119,0.2857142857142857,0.09243697478991597,0.6218487394957983,1.442059637030845
d3eubs2,/wynton/group/kortemme/alexjli/data/frameflow/d3eubs2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3eubs2.pdb,1,homomer,71,71,0.49295774647887325,0.5070422535211268,0.0,1.1931254175049968
d1z1wa1,/wynton/group/kortemme/alexjli/data/frameflow/d1z1wa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1z1wa1.pdb,1,homomer,170,170,0.40588235294117647,0.03529411764705882,0.5588235294117647,1.5653740551543152
d1k1xa1,/wynton/group/kortemme/alexjli/data/frameflow/d1k1xa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1k1xa1.pdb,1,homomer,74,74,0.24324324324324326,0.7567567567567568,0.0,1.2772560855053625
d3edha_,/wynton/group/kortemme/alexjli/data/frameflow/d3edha_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3edha_.pdb,1,homomer,201,201,0.5024875621890548,0.31840796019900497,0.1791044776119403,1.6834522331870738
d2dtra1,/wynton/group/kortemme/alexjli/data/frameflow/d2dtra1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2dtra1.pdb,1,homomer,61,61,0.32786885245901637,0.5737704918032787,0.09836065573770492,1.0700897088195116
d6ewza_,/wynton/group/kortemme/alexjli/data/frameflow/d6ewza_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6ewza_.pdb,1,homomer,202,202,0.2524752475247525,0.5297029702970297,0.21782178217821782,1.9138892361841127
d1iqra1,/wynton/group/kortemme/alexjli/data/frameflow/d1iqra1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1iqra1.pdb,1,homomer,245,245,0.37142857142857144,0.6285714285714286,0.0,1.8341686929437413
d4a2ba2,/wynton/group/kortemme/alexjli/data/frameflow/d4a2ba2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4a2ba2.pdb,1,homomer,193,193,0.3471502590673575,0.45595854922279794,0.19689119170984457,1.8497731678874099
d1g61a_,/wynton/group/kortemme/alexjli/data/frameflow/d1g61a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1g61a_.pdb,1,homomer,225,225,0.38666666666666666,0.3333333333333333,0.28,1.6240974989702843
d6cr1h2,/wynton/group/kortemme/alexjli/data/frameflow/d6cr1h2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6cr1h2.pdb,1,homomer,104,104,0.3942307692307692,0.0673076923076923,0.5384615384615384,1.455702649103949
d6vk6a_,/wynton/group/kortemme/alexjli/data/frameflow/d6vk6a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6vk6a_.pdb,1,homomer,515,515,0.34951456310679613,0.6077669902912621,0.04271844660194175,2.4672271865728495
d7mx5a1,/wynton/group/kortemme/alexjli/data/frameflow/d7mx5a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d7mx5a1.pdb,1,homomer,129,129,0.4573643410852713,0.24806201550387597,0.29457364341085274,1.4555309509004317
d4hr3a2,/wynton/group/kortemme/alexjli/data/frameflow/d4hr3a2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4hr3a2.pdb,1,homomer,156,156,0.1858974358974359,0.7884615384615384,0.02564102564102564,1.822351807839641
d2aefa1,/wynton/group/kortemme/alexjli/data/frameflow/d2aefa1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2aefa1.pdb,1,homomer,129,129,0.3333333333333333,0.4573643410852713,0.20930232558139536,1.4965200931834879
d1o7fa3,/wynton/group/kortemme/alexjli/data/frameflow/d1o7fa3.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1o7fa3.pdb,1,homomer,124,124,0.3629032258064516,0.3064516129032258,0.33064516129032256,1.523665383891686
d1ud9a1,/wynton/group/kortemme/alexjli/data/frameflow/d1ud9a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ud9a1.pdb,1,homomer,119,119,0.3445378151260504,0.21008403361344538,0.44537815126050423,1.3946700229016213
d1sraa_,/wynton/group/kortemme/alexjli/data/frameflow/d1sraa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1sraa_.pdb,1,homomer,151,151,0.37748344370860926,0.5960264900662252,0.026490066225165563,1.5406326858265722
d1ul1x1,/wynton/group/kortemme/alexjli/data/frameflow/d1ul1x1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1ul1x1.pdb,1,homomer,140,140,0.5071428571428571,0.4928571428571429,0.0,2.784317032311793
d7o78a_,/wynton/group/kortemme/alexjli/data/frameflow/d7o78a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d7o78a_.pdb,1,homomer,491,491,0.5621181262729125,0.12423625254582485,0.3136456211812627,2.2821807478037344
d6xepa2,/wynton/group/kortemme/alexjli/data/frameflow/d6xepa2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6xepa2.pdb,1,homomer,174,174,0.39080459770114945,0.41954022988505746,0.1896551724137931,1.643560238947094
d2lkpa_,/wynton/group/kortemme/alexjli/data/frameflow/d2lkpa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2lkpa_.pdb,1,homomer,119,119,7.042016806722689,10.084033613445378,1.8739495798319328,1.9004807805762487
d6yd4a1,/wynton/group/kortemme/alexjli/data/frameflow/d6yd4a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6yd4a1.pdb,1,homomer,334,334,0.5239520958083832,0.2994011976047904,0.17664670658682635,1.8241243803867029
d1t2ha_,/wynton/group/kortemme/alexjli/data/frameflow/d1t2ha_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1t2ha_.pdb,1,homomer,96,96,0.6145833333333334,0.14583333333333334,0.23958333333333334,1.2289062416646384
d1tbaa_,/wynton/group/kortemme/alexjli/data/frameflow/d1tbaa_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1tbaa_.pdb,1,homomer,67,67,19.01492537313433,4.6716417910447765,1.3134328358208955,1.357041636204887
d6gvda1,/wynton/group/kortemme/alexjli/data/frameflow/d6gvda1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6gvda1.pdb,1,homomer,177,177,0.384180790960452,0.13559322033898305,0.480225988700565,1.6077192669160711
d1z45a1,/wynton/group/kortemme/alexjli/data/frameflow/d1z45a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1z45a1.pdb,1,homomer,342,342,0.4649122807017544,0.06725146198830409,0.4678362573099415,1.9034755344141954
d1knva_,/wynton/group/kortemme/alexjli/data/frameflow/d1knva_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1knva_.pdb,1,homomer,290,290,0.35517241379310344,0.5,0.14482758620689656,2.0513362477426718
d4ry1a1,/wynton/group/kortemme/alexjli/data/frameflow/d4ry1a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d4ry1a1.pdb,1,homomer,409,409,0.3594132029339853,0.4963325183374083,0.14425427872860636,2.1553252467127684
d2voua2,/wynton/group/kortemme/alexjli/data/frameflow/d2voua2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2voua2.pdb,1,homomer,128,128,0.3671875,0.28125,0.3515625,1.4816984456474551
d1bo9a_,/wynton/group/kortemme/alexjli/data/frameflow/d1bo9a_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1bo9a_.pdb,1,homomer,73,73,8.904109589041095,12.095890410958905,0.0,1.1120792558275014
d5odua_,/wynton/group/kortemme/alexjli/data/frameflow/d5odua_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d5odua_.pdb,1,homomer,121,121,0.47107438016528924,0.024793388429752067,0.5041322314049587,1.501066731522898
d1r6ja1,/wynton/group/kortemme/alexjli/data/frameflow/d1r6ja1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1r6ja1.pdb,1,homomer,77,77,0.4155844155844156,0.19480519480519481,0.38961038961038963,1.1498819229526955
d6q4ra4,/wynton/group/kortemme/alexjli/data/frameflow/d6q4ra4.pkl,/data/rsg/chemistry/jyim/large_data/scope/d6q4ra4.pdb,1,homomer,323,323,0.22910216718266255,0.7708978328173375,0.0,2.0885283376442576
d3q2ba_,/wynton/group/kortemme/alexjli/data/frameflow/d3q2ba_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3q2ba_.pdb,1,homomer,120,120,0.35,0.35,0.3,1.3437852426003123
d2gnca1,/wynton/group/kortemme/alexjli/data/frameflow/d2gnca1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2gnca1.pdb,1,homomer,52,52,0.4230769230769231,0.057692307692307696,0.5192307692307693,0.993708922716569
d2mvza_,/wynton/group/kortemme/alexjli/data/frameflow/d2mvza_.pkl,/data/rsg/chemistry/jyim/large_data/scope/d2mvza_.pdb,1,homomer,146,146,10.527397260273972,2.4794520547945207,6.993150684931507,1.3836061337583199
d3afha2,/wynton/group/kortemme/alexjli/data/frameflow/d3afha2.pkl,/data/rsg/chemistry/jyim/large_data/scope/d3afha2.pdb,1,homomer,171,171,0.28654970760233917,0.7134502923976608,0.0,1.7428154666889868
d1v64a1,/wynton/group/kortemme/alexjli/data/frameflow/d1v64a1.pkl,/data/rsg/chemistry/jyim/large_data/scope/d1v64a1.pdb,1,homomer,95,95,6.021052631578947,13.978947368421053,0.0,1.67968392679532
