pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration
AF-A0A401X0G7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A401X0G7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A401X0G7-F1-model_v4.cif,,,1,homomer,41,41,0.2682926829268293,0.7317073170731707,0.0,0.929296182655995
AF-A0A4Y7RPZ2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y7RPZ2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y7RPZ2-F1-model_v4.cif,,,1,homomer,121,121,0.2396694214876033,0.7603305785123967,0.0,1.3981226428618476
AF-A0A4R7A8F3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R7A8F3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R7A8F3-F1-model_v4.cif,,,1,homomer,78,78,0.2948717948717949,0.7051282051282052,0.0,1.2111164330902238
AF-A0A4P9VTS3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4P9VTS3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4P9VTS3-F1-model_v4.cif,,,1,homomer,89,89,0.2247191011235955,0.7752808988764045,0.0,1.2715826856380639
AF-A0A4Q6DDC6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q6DDC6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q6DDC6-F1-model_v4.cif,,,1,homomer,82,82,0.3170731707317073,0.6829268292682927,0.0,1.2186868571227678
AF-A0A453IGA5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A453IGA5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A453IGA5-F1-model_v4.cif,,,1,homomer,67,67,0.19402985074626866,0.8059701492537313,0.0,1.151214545805033
AF-A0A432SK68-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A432SK68-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A432SK68-F1-model_v4.cif,,,1,homomer,122,122,0.38524590163934425,0.4344262295081967,0.18032786885245902,1.4470691260318014
AF-A0A417F887-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A417F887-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A417F887-F1-model_v4.cif,,,1,homomer,76,76,0.3815789473684211,0.2894736842105263,0.32894736842105265,1.2727381555006605
AF-A0A401LWF7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A401LWF7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A401LWF7-F1-model_v4.cif,,,1,homomer,118,118,0.423728813559322,0.3983050847457627,0.17796610169491525,1.469571463143563
AF-A0A418PNT5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A418PNT5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A418PNT5-F1-model_v4.cif,,,1,homomer,117,117,0.41025641025641024,0.41025641025641024,0.1794871794871795,1.3452979049795006
AF-A0A444WAB8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A444WAB8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A444WAB8-F1-model_v4.cif,,,1,homomer,86,86,0.45348837209302323,0.32558139534883723,0.22093023255813954,1.2514902743516958
AF-A0A4V4N919-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4V4N919-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4V4N919-F1-model_v4.cif,,,1,homomer,116,116,0.3448275862068966,0.5431034482758621,0.11206896551724138,1.366663673892675
AF-A0A4R2ZNR9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R2ZNR9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R2ZNR9-F1-model_v4.cif,,,1,homomer,114,114,0.38596491228070173,0.2982456140350877,0.3157894736842105,1.3094543266867065
AF-A0A443PTY0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A443PTY0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A443PTY0-F1-model_v4.cif,,,1,homomer,95,95,0.3157894736842105,0.6842105263157895,0.0,1.2921891794888938
AF-A0A484BLH8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A484BLH8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A484BLH8-F1-model_v4.cif,,,1,homomer,117,117,0.2905982905982906,0.7094017094017094,0.0,1.3011826747534159
AF-A0A485CZY7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A485CZY7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A485CZY7-F1-model_v4.cif,,,1,homomer,98,98,0.24489795918367346,0.7551020408163265,0.0,1.3780874528977545
AF-A0A4P6PBU8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4P6PBU8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4P6PBU8-F1-model_v4.cif,,,1,homomer,64,64,0.3125,0.484375,0.203125,1.199182714627839
AF-A0A412L7C7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A412L7C7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A412L7C7-F1-model_v4.cif,,,1,homomer,63,63,0.36507936507936506,0.6349206349206349,0.0,1.1422533568736652
AF-A0A496NMX0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A496NMX0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A496NMX0-F1-model_v4.cif,,,1,homomer,98,98,0.29591836734693877,0.46938775510204084,0.23469387755102042,1.3492463506887515
AF-A0A496WFY1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A496WFY1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A496WFY1-F1-model_v4.cif,,,1,homomer,111,111,0.43243243243243246,0.5495495495495496,0.018018018018018018,1.3917616962803123
AF-A0A433CCJ1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A433CCJ1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A433CCJ1-F1-model_v4.cif,,,1,homomer,85,85,0.3176470588235294,0.43529411764705883,0.24705882352941178,1.284813270162154
AF-A0A4Q4JE05-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q4JE05-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q4JE05-F1-model_v4.cif,,,1,homomer,91,91,0.26373626373626374,0.6483516483516484,0.08791208791208792,1.2401063178524387
AF-A0A4S4BA36-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4S4BA36-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4S4BA36-F1-model_v4.cif,,,1,homomer,88,88,0.38636363636363635,0.20454545454545456,0.4090909090909091,1.2626050627674985
AF-A0A418VS38-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A418VS38-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A418VS38-F1-model_v4.cif,,,1,homomer,64,64,0.328125,0.671875,0.0,1.1012002045445655
AF-A0A497XV49-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A497XV49-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A497XV49-F1-model_v4.cif,,,1,homomer,81,81,0.3333333333333333,0.6419753086419753,0.024691358024691357,1.2628383357877826
AF-A0A4R8DNU4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R8DNU4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R8DNU4-F1-model_v4.cif,,,1,homomer,85,85,0.29411764705882354,0.7058823529411765,0.0,1.2000418117493803
AF-A0A4R5D6N9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R5D6N9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R5D6N9-F1-model_v4.cif,,,1,homomer,102,102,0.29411764705882354,0.7058823529411765,0.0,1.3501195946949514
AF-A0A424N3R3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A424N3R3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A424N3R3-F1-model_v4.cif,,,1,homomer,96,96,0.3020833333333333,0.3645833333333333,0.3333333333333333,1.3182791147905573
AF-A0A4Q6AY71-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q6AY71-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q6AY71-F1-model_v4.cif,,,1,homomer,114,114,0.2894736842105263,0.7105263157894737,0.0,1.3806530252674751
AF-A0A4R7IXI9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R7IXI9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R7IXI9-F1-model_v4.cif,,,1,homomer,90,90,0.3333333333333333,0.03333333333333333,0.6333333333333333,1.270586779113405
AF-A0A432FVY9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A432FVY9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A432FVY9-F1-model_v4.cif,,,1,homomer,119,119,0.3697478991596639,0.2689075630252101,0.36134453781512604,1.463967941861508
AF-A0A497SW39-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A497SW39-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A497SW39-F1-model_v4.cif,,,1,homomer,98,98,0.30612244897959184,0.30612244897959184,0.3877551020408163,1.29199348301657
AF-A0A4P5VL04-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4P5VL04-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4P5VL04-F1-model_v4.cif,,,1,homomer,74,74,0.4189189189189189,0.0,0.581081081081081,1.139179753780856
AF-A0A4U1BWJ7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4U1BWJ7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4U1BWJ7-F1-model_v4.cif,,,1,homomer,96,96,0.3020833333333333,0.6145833333333334,0.08333333333333333,1.357372713500927
AF-A0A4Y8YBP9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y8YBP9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y8YBP9-F1-model_v4.cif,,,1,homomer,90,90,0.4666666666666667,0.3333333333333333,0.2,1.2708633737109754
AF-A0A4U7AX50-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4U7AX50-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4U7AX50-F1-model_v4.cif,,,1,homomer,127,127,0.4881889763779528,0.3543307086614173,0.15748031496062992,1.5184901284499566
AF-A0A4Q8TZS4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q8TZS4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q8TZS4-F1-model_v4.cif,,,1,homomer,102,102,0.4117647058823529,0.029411764705882353,0.5588235294117647,1.32765268754433
AF-A0A427EJV6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A427EJV6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A427EJV6-F1-model_v4.cif,,,1,homomer,72,72,0.2777777777777778,0.6944444444444444,0.027777777777777776,1.1588449656165318
AF-A0A4R4GKZ9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R4GKZ9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R4GKZ9-F1-model_v4.cif,,,1,homomer,88,88,0.36363636363636365,0.6363636363636364,0.0,1.2741209666122781
AF-A0A442J2Q9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A442J2Q9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A442J2Q9-F1-model_v4.cif,,,1,homomer,108,108,0.2222222222222222,0.7777777777777778,0.0,1.442792492395514
AF-A0A4S3IY54-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4S3IY54-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4S3IY54-F1-model_v4.cif,,,1,homomer,93,93,0.27956989247311825,0.5483870967741935,0.17204301075268819,1.3141220819838308
AF-A0A4D6XK66-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4D6XK66-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4D6XK66-F1-model_v4.cif,,,1,homomer,78,78,0.358974358974359,0.6153846153846154,0.02564102564102564,1.1998808154849883
AF-A0A480B835-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A480B835-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A480B835-F1-model_v4.cif,,,1,homomer,114,114,0.4298245614035088,0.3684210526315789,0.20175438596491227,1.3491526243734893
AF-A0A415IX89-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A415IX89-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A415IX89-F1-model_v4.cif,,,1,homomer,84,84,0.4166666666666667,0.27380952380952384,0.30952380952380953,1.2697075721966289
AF-A0A4Q5RKT2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q5RKT2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q5RKT2-F1-model_v4.cif,,,1,homomer,76,76,0.2894736842105263,0.5394736842105263,0.17105263157894737,1.219770592790956
AF-A0A4R1BWC6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R1BWC6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R1BWC6-F1-model_v4.cif,,,1,homomer,85,85,0.3058823529411765,0.4,0.29411764705882354,1.273301706604421
AF-A0A496LA45-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A496LA45-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A496LA45-F1-model_v4.cif,,,1,homomer,115,115,0.391304347826087,0.391304347826087,0.21739130434782608,1.4053225510792253
AF-A0A4R5CMW9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R5CMW9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R5CMW9-F1-model_v4.cif,,,1,homomer,87,87,0.4827586206896552,0.3563218390804598,0.16091954022988506,1.2945538796657596
AF-A0A494WZE8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A494WZE8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A494WZE8-F1-model_v4.cif,,,1,homomer,128,128,0.484375,0.0,0.515625,1.3688547525413615
AF-A0A431K6V8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A431K6V8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A431K6V8-F1-model_v4.cif,,,1,homomer,109,109,0.43119266055045874,0.4954128440366973,0.07339449541284404,1.3566174524677528
AF-A0A495D6E7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A495D6E7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A495D6E7-F1-model_v4.cif,,,1,homomer,102,102,0.27450980392156865,0.7254901960784313,0.0,1.4001241746900162
AF-A0A4S5JTF0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4S5JTF0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4S5JTF0-F1-model_v4.cif,,,1,homomer,110,110,0.24545454545454545,0.5181818181818182,0.23636363636363636,1.3867428166956204
AF-A0A447G734-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A447G734-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A447G734-F1-model_v4.cif,,,1,homomer,88,88,0.29545454545454547,0.18181818181818182,0.5227272727272727,1.2486797828793155
AF-A0A418YI52-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A418YI52-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A418YI52-F1-model_v4.cif,,,1,homomer,86,86,0.3372093023255814,0.36046511627906974,0.3023255813953488,1.201927307367317
AF-A0A446MT63-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A446MT63-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A446MT63-F1-model_v4.cif,,,1,homomer,123,123,0.4715447154471545,0.3333333333333333,0.1951219512195122,1.4153907744531695
AF-A0A4Y2EK23-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y2EK23-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y2EK23-F1-model_v4.cif,,,1,homomer,97,97,0.30927835051546393,0.6907216494845361,0.0,1.2963834017320248
AF-A0A401RL15-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A401RL15-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A401RL15-F1-model_v4.cif,,,1,homomer,103,103,0.44660194174757284,0.05825242718446602,0.49514563106796117,1.3749616402684386
AF-A0A497M4M1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A497M4M1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A497M4M1-F1-model_v4.cif,,,1,homomer,99,99,0.5050505050505051,0.36363636363636365,0.13131313131313133,1.3218909142810562
AF-A0A4U7EYJ8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4U7EYJ8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4U7EYJ8-F1-model_v4.cif,,,1,homomer,122,122,0.3114754098360656,0.639344262295082,0.04918032786885246,1.3777227646793109
AF-A0A4R3A2K6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R3A2K6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R3A2K6-F1-model_v4.cif,,,1,homomer,97,97,0.24742268041237114,0.5360824742268041,0.21649484536082475,1.3630948568450618
AF-A0A416VSS0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A416VSS0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A416VSS0-F1-model_v4.cif,,,1,homomer,88,88,0.4090909090909091,0.3068181818181818,0.2840909090909091,1.2670667969633274
AF-A0A4U6BUE9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4U6BUE9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4U6BUE9-F1-model_v4.cif,,,1,homomer,125,125,0.376,0.256,0.368,1.4842016825150892
AF-A0A495IBN5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A495IBN5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A495IBN5-F1-model_v4.cif,,,1,homomer,126,126,0.3492063492063492,0.6190476190476191,0.031746031746031744,1.4565166993193934
AF-A0A4D7J9L2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4D7J9L2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4D7J9L2-F1-model_v4.cif,,,1,homomer,73,73,0.273972602739726,0.726027397260274,0.0,1.1765603058381844
AF-A0A4Y3W1W9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y3W1W9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y3W1W9-F1-model_v4.cif,,,1,homomer,77,77,0.4935064935064935,0.36363636363636365,0.14285714285714285,1.2354645075750033
AF-A0A431W0H5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A431W0H5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A431W0H5-F1-model_v4.cif,,,1,homomer,87,87,0.3563218390804598,0.3103448275862069,0.3333333333333333,1.2176359141995514
AF-A0A4R6MR15-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4R6MR15-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4R6MR15-F1-model_v4.cif,,,1,homomer,88,88,0.3409090909090909,0.5227272727272727,0.13636363636363635,1.2557847422417414
AF-A0A402EGW5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A402EGW5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A402EGW5-F1-model_v4.cif,,,1,homomer,101,101,0.37623762376237624,0.6237623762376238,0.0,1.378353170552943
AF-A0A497GRV5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A497GRV5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A497GRV5-F1-model_v4.cif,,,1,homomer,112,112,0.42857142857142855,0.25,0.32142857142857145,1.4620981199080063
AF-A0A4Q8B5Z6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q8B5Z6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q8B5Z6-F1-model_v4.cif,,,1,homomer,112,112,0.32142857142857145,0.36607142857142855,0.3125,1.4532433988846107
AF-A0A4Y3KPY1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y3KPY1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y3KPY1-F1-model_v4.cif,,,1,homomer,89,89,0.33707865168539325,0.6629213483146067,0.0,1.2267376202357219
AF-A0A4Y3II35-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Y3II35-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Y3II35-F1-model_v4.cif,,,1,homomer,119,119,0.15126050420168066,0.8487394957983193,0.0,1.4580638158024406
AF-A0A414NVH6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A414NVH6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A414NVH6-F1-model_v4.cif,,,1,homomer,95,95,0.35789473684210527,0.5368421052631579,0.10526315789473684,1.3169038676874572
AF-A0A455X3J2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A455X3J2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A455X3J2-F1-model_v4.cif,,,1,homomer,102,102,0.4411764705882353,0.0,0.5588235294117647,1.3098439669484185
AF-A0A4Q0ZRY1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a4/AF-A0A4Q0ZRY1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A4/AF-A0A4Q0ZRY1-F1-model_v4.cif,,,1,homomer,76,76,0.4868421052631579,0.4473684210526316,0.06578947368421052,1.1692474928912835
