,pdb_name,processed_path,raw_path,oligomeric_count,oligomeric_detail,resolution,structure_method,num_chains,quaternary_category,seq_len,modeled_seq_len,coil_percent,helix_percent,strand_percent,radius_gyration,cluster
20708,AF-A0A7Y7WQA8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y7WQA8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y7WQA8-F1-model_v4.cif,,,,,1,homomer,112,112,0.4285714285714285,0.2946428571428571,0.2767857142857143,1.303345499604022,935885
20709,AF-A0A7W1SB57-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W1SB57-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W1SB57-F1-model_v4.cif,,,,,1,homomer,120,120,0.4916666666666666,0.375,0.1333333333333333,1.478295323467732,935886
20710,AF-A0A7C1QYN0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C1QYN0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C1QYN0-F1-model_v4.cif,,,,,1,homomer,94,94,0.2659574468085106,0.7340425531914894,0.0,1.3076343113072992,935887
20711,AF-A0A7W5VCJ7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W5VCJ7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W5VCJ7-F1-model_v4.cif,,,,,1,homomer,98,98,0.2551020408163265,0.4693877551020408,0.2755102040816326,1.3485337731034073,935888
20712,AF-A0A7C4NX81-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C4NX81-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C4NX81-F1-model_v4.cif,,,,,1,homomer,109,109,0.3669724770642202,0.6330275229357798,0.0,1.3904183898950075,935889
20713,AF-A0A7C4ZMY6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C4ZMY6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C4ZMY6-F1-model_v4.cif,,,,,1,homomer,109,109,0.4403669724770642,0.4587155963302752,0.1009174311926605,1.427075976527362,935890
20714,AF-A0A7I8EFG8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7I8EFG8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7I8EFG8-F1-model_v4.cif,,,,,1,homomer,88,88,0.3863636363636363,0.2045454545454545,0.4090909090909091,1.3199120626177046,935891
20715,AF-A0A7C2CG95-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C2CG95-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C2CG95-F1-model_v4.cif,,,,,1,homomer,72,72,0.4027777777777778,0.2777777777777778,0.3194444444444444,1.1433987751376016,935892
20716,AF-A0A7S0LQM5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7S0LQM5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7S0LQM5-F1-model_v4.cif,,,,,1,homomer,111,111,0.2072072072072072,0.7927927927927928,0.0,1.4100391754458494,935893
20717,AF-A0A7C3YHJ3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C3YHJ3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C3YHJ3-F1-model_v4.cif,,,,,1,homomer,88,88,0.4431818181818182,0.1590909090909091,0.3977272727272727,1.2354183376691648,935894
20718,AF-A0A7C4EZE5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C4EZE5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C4EZE5-F1-model_v4.cif,,,,,1,homomer,127,127,0.4251968503937008,0.4173228346456692,0.1574803149606299,1.5181268487427595,935895
20719,AF-A0A7X5YLT3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X5YLT3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X5YLT3-F1-model_v4.cif,,,,,1,homomer,86,86,0.2790697674418604,0.6744186046511628,0.0465116279069767,1.2030989689246694,935896
20720,AF-A0A7W0R342-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W0R342-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W0R342-F1-model_v4.cif,,,,,1,homomer,86,86,0.4186046511627907,0.4186046511627907,0.1627906976744186,1.2307323431696322,935897
20721,AF-A0A7J2GYH4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7J2GYH4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7J2GYH4-F1-model_v4.cif,,,,,1,homomer,85,85,0.4705882352941176,0.3764705882352941,0.1529411764705882,1.268235318346177,935898
20722,AF-A0A7Z1SB62-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Z1SB62-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Z1SB62-F1-model_v4.cif,,,,,1,homomer,79,79,0.3670886075949367,0.6329113924050633,0.0,1.2333221719591436,935899
20723,AF-A0A7V3KBI1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V3KBI1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V3KBI1-F1-model_v4.cif,,,,,1,homomer,90,90,0.2555555555555555,0.3777777777777777,0.3666666666666666,1.2430201335312712,935900
20724,AF-A0A7I8D9L8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7I8D9L8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7I8D9L8-F1-model_v4.cif,,,,,1,homomer,71,71,0.3098591549295774,0.6901408450704225,0.0,1.1939085482980651,935901
20725,AF-A0A7M5X3B8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7M5X3B8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7M5X3B8-F1-model_v4.cif,,,,,1,homomer,115,115,0.4608695652173913,0.0260869565217391,0.5130434782608696,1.4538135216791122,935902
20726,AF-A0A7C2SAW3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C2SAW3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C2SAW3-F1-model_v4.cif,,,,,1,homomer,112,112,0.4196428571428571,0.4196428571428571,0.1607142857142857,1.4202833193954334,935903
20727,AF-A0A7K3H6W7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7K3H6W7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7K3H6W7-F1-model_v4.cif,,,,,1,homomer,103,103,0.4271844660194174,0.2233009708737864,0.3495145631067961,1.4094062553047286,935904
20728,AF-A0A7K0FEB4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7K0FEB4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7K0FEB4-F1-model_v4.cif,,,,,1,homomer,125,125,0.304,0.696,0.0,1.493797555909047,935905
20729,AF-A0A7Y0NAV0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y0NAV0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y0NAV0-F1-model_v4.cif,,,,,1,homomer,71,71,0.5070422535211268,0.4084507042253521,0.0845070422535211,1.2366353854390255,935906
20730,AF-A0A7I7UKX6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7I7UKX6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7I7UKX6-F1-model_v4.cif,,,,,1,homomer,105,105,0.3523809523809524,0.6285714285714286,0.019047619047619,1.3976808940740448,935907
20731,AF-A0A7R7MR21-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7R7MR21-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7R7MR21-F1-model_v4.cif,,,,,1,homomer,128,128,0.4765625,0.0,0.5234375,1.416435002870008,935908
20732,AF-A0A7X5J1Y6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X5J1Y6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X5J1Y6-F1-model_v4.cif,,,,,1,homomer,125,125,0.488,0.224,0.288,1.3796791653231937,935909
20733,AF-A0A7X5WS19-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X5WS19-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X5WS19-F1-model_v4.cif,,,,,1,homomer,112,112,0.4375,0.3660714285714285,0.1964285714285714,1.3678530672982392,935910
20734,AF-A0A7W0G129-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W0G129-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W0G129-F1-model_v4.cif,,,,,1,homomer,108,108,0.3518518518518518,0.4629629629629629,0.1851851851851851,1.3960132989735952,935911
20735,AF-A0A7R7TFY6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7R7TFY6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7R7TFY6-F1-model_v4.cif,,,,,1,homomer,105,105,0.3428571428571428,0.4095238095238095,0.2476190476190476,1.387012636181674,935912
20736,AF-A0A7Z0B4K9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Z0B4K9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Z0B4K9-F1-model_v4.cif,,,,,1,homomer,123,123,0.2357723577235772,0.7642276422764228,0.0,1.4118624108635407,935913
20737,AF-A0A7J4TCP7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7J4TCP7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7J4TCP7-F1-model_v4.cif,,,,,1,homomer,87,87,0.425287356321839,0.4137931034482758,0.160919540229885,1.2667699071055842,935914
20738,AF-A0A7X9EBH4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X9EBH4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X9EBH4-F1-model_v4.cif,,,,,1,homomer,126,126,0.4206349206349206,0.3968253968253968,0.1825396825396825,1.495947094506335,935915
20739,AF-A0A7C3VVM3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C3VVM3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C3VVM3-F1-model_v4.cif,,,,,1,homomer,118,118,0.4322033898305085,0.288135593220339,0.2796610169491525,1.4682151407107131,935916
20740,AF-A0A7Z3GRC8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Z3GRC8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Z3GRC8-F1-model_v4.cif,,,,,1,homomer,91,91,0.2637362637362637,0.7362637362637363,0.0,1.257918933470063,935917
20741,AF-A0A7X0N6X6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X0N6X6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X0N6X6-F1-model_v4.cif,,,,,1,homomer,79,79,0.4050632911392405,0.4810126582278481,0.1139240506329113,1.2823873192527084,935918
20742,AF-A0A7K3KSA3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7K3KSA3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7K3KSA3-F1-model_v4.cif,,,,,1,homomer,115,115,0.417391304347826,0.3652173913043478,0.217391304347826,1.4101413245237313,935919
20743,AF-A0A7Y6XCW1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y6XCW1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y6XCW1-F1-model_v4.cif,,,,,1,homomer,92,92,0.2826086956521739,0.1521739130434782,0.5652173913043478,1.3030440050082697,935920
20744,AF-A0A7S3UJK4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7S3UJK4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7S3UJK4-F1-model_v4.cif,,,,,1,homomer,101,101,0.4356435643564356,0.2772277227722772,0.2871287128712871,1.3438993570965672,935921
20745,AF-A0A7V6YWJ5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V6YWJ5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V6YWJ5-F1-model_v4.cif,,,,,1,homomer,101,101,0.3465346534653465,0.3564356435643564,0.297029702970297,1.3496141304724272,935922
20746,AF-A0A7U9SCI8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7U9SCI8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7U9SCI8-F1-model_v4.cif,,,,,1,homomer,82,82,0.4634146341463415,0.5365853658536586,0.0,1.308772431635238,935923
20747,AF-A0A7Y0KZV5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y0KZV5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y0KZV5-F1-model_v4.cif,,,,,1,homomer,95,95,0.1789473684210526,0.0,0.8210526315789474,1.2422499260041893,935924
20748,AF-A0A7Y4ZSY6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y4ZSY6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y4ZSY6-F1-model_v4.cif,,,,,1,homomer,80,80,0.225,0.775,0.0,1.220800593380826,935925
20749,AF-A0A7C6U1X3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C6U1X3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C6U1X3-F1-model_v4.cif,,,,,1,homomer,126,126,0.3333333333333333,0.2142857142857142,0.4523809523809524,1.4679587330329662,935926
20750,AF-A0A7M2A9A7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7M2A9A7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7M2A9A7-F1-model_v4.cif,,,,,1,homomer,114,114,0.2719298245614035,0.3771929824561403,0.3508771929824561,1.453042230668468,935927
20751,AF-A0A7Z0Q062-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Z0Q062-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Z0Q062-F1-model_v4.cif,,,,,1,homomer,77,77,0.4155844155844156,0.2727272727272727,0.3116883116883117,1.251545909242796,935928
20752,AF-A0A7W2P4F3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W2P4F3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W2P4F3-F1-model_v4.cif,,,,,1,homomer,99,99,0.404040404040404,0.2626262626262626,0.3333333333333333,1.3412245839700454,935929
20753,AF-A0A7V1ZV15-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V1ZV15-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V1ZV15-F1-model_v4.cif,,,,,1,homomer,67,67,0.3432835820895522,0.6567164179104478,0.0,1.1384891584667902,935930
20754,AF-A0A7U0XQ05-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7U0XQ05-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7U0XQ05-F1-model_v4.cif,,,,,1,homomer,114,114,0.3508771929824561,0.3245614035087719,0.3245614035087719,1.433567680523417,935931
20755,AF-A0A7Y6QKM4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y6QKM4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y6QKM4-F1-model_v4.cif,,,,,1,homomer,98,98,0.3775510204081632,0.3469387755102041,0.2755102040816326,1.3600738022632028,935932
20756,AF-A0A7C3GDR3-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C3GDR3-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C3GDR3-F1-model_v4.cif,,,,,1,homomer,123,123,0.2032520325203252,0.7967479674796748,0.0,1.4725239991916237,935933
20757,AF-A0A7C9GQZ4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C9GQZ4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C9GQZ4-F1-model_v4.cif,,,,,1,homomer,78,78,0.3846153846153846,0.5897435897435898,0.0256410256410256,1.221886084090846,935934
20758,AF-A0A7V3ETV8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V3ETV8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V3ETV8-F1-model_v4.cif,,,,,1,homomer,114,114,0.3421052631578947,0.5,0.1578947368421052,1.3687960212953043,935935
20759,AF-A0A7X8LF97-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7X8LF97-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7X8LF97-F1-model_v4.cif,,,,,1,homomer,95,95,0.431578947368421,0.4210526315789473,0.1473684210526315,1.3171859066639513,935936
20760,AF-A0A7V9E4X8-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V9E4X8-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V9E4X8-F1-model_v4.cif,,,,,1,homomer,127,127,0.4724409448818897,0.1889763779527559,0.3385826771653543,1.4917528009206211,935937
20761,AF-A0A7H8HGT9-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7H8HGT9-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7H8HGT9-F1-model_v4.cif,,,,,1,homomer,128,128,0.4375,0.296875,0.265625,1.368374478724393,935938
20762,AF-A0A7Y4KSV6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y4KSV6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y4KSV6-F1-model_v4.cif,,,,,1,homomer,122,122,0.3278688524590163,0.2786885245901639,0.3934426229508196,1.3414728385725372,935939
20763,AF-A0A7E4V9R5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7E4V9R5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7E4V9R5-F1-model_v4.cif,,,,,1,homomer,119,119,0.1764705882352941,0.8235294117647058,0.0,1.4393355406243842,935940
20764,AF-A0A7Z7D2H4-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Z7D2H4-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Z7D2H4-F1-model_v4.cif,,,,,1,homomer,77,77,0.4545454545454545,0.2597402597402597,0.2857142857142857,1.2199919537220634,935941
20765,AF-A0A7V1SJK0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V1SJK0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V1SJK0-F1-model_v4.cif,,,,,1,homomer,89,89,0.4606741573033708,0.0898876404494382,0.449438202247191,1.3384396830412226,935942
20766,AF-A0A7R9N7U1-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7R9N7U1-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7R9N7U1-F1-model_v4.cif,,,,,1,homomer,113,113,0.4424778761061947,0.4070796460176991,0.1504424778761062,1.3717746954454384,935943
20767,AF-A0A7V9NJD5-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V9NJD5-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V9NJD5-F1-model_v4.cif,,,,,1,homomer,128,128,0.4296875,0.0234375,0.546875,1.413633923247347,935944
20768,AF-A0A7V3PTD7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V3PTD7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V3PTD7-F1-model_v4.cif,,,,,1,homomer,76,76,0.2236842105263158,0.7763157894736842,0.0,1.2382761514733225,935945
20769,AF-A0A7G8HB30-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7G8HB30-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7G8HB30-F1-model_v4.cif,,,,,1,homomer,80,80,0.2,0.225,0.575,1.225299095405422,935946
20770,AF-A0A7Y3DA39-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7Y3DA39-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7Y3DA39-F1-model_v4.cif,,,,,1,homomer,110,110,0.3727272727272727,0.4363636363636363,0.1909090909090909,1.3745593988217588,935947
20771,AF-A0A7U1E9Z0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7U1E9Z0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7U1E9Z0-F1-model_v4.cif,,,,,1,homomer,111,111,0.3153153153153153,0.4414414414414414,0.2432432432432432,1.4064597549344748,935948
20772,AF-A0A7V2VSU7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7V2VSU7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7V2VSU7-F1-model_v4.cif,,,,,1,homomer,73,73,0.2191780821917808,0.7808219178082192,0.0,1.1720752221295216,935949
20773,AF-A0A7H1JSI0-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7H1JSI0-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7H1JSI0-F1-model_v4.cif,,,,,1,homomer,106,106,0.330188679245283,0.3490566037735849,0.320754716981132,1.397590850990422,935950
20774,AF-A0A7U0USZ2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7U0USZ2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7U0USZ2-F1-model_v4.cif,,,,,1,homomer,109,109,0.4495412844036697,0.4220183486238532,0.128440366972477,1.4466432602575243,935951
20775,AF-A0A7W1CEM7-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7W1CEM7-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7W1CEM7-F1-model_v4.cif,,,,,1,homomer,80,80,0.2875,0.5,0.2125,1.221005507848723,935952
20776,AF-A0A7C2YJN6-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7C2YJN6-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7C2YJN6-F1-model_v4.cif,,,,,1,homomer,124,124,0.3951612903225806,0.0,0.6048387096774194,1.385366399171088,935953
20777,AF-A0A7S3N8K2-F1-model_v4,/wynton/group/kortemme/alexjli/data/afdb_128/a7/AF-A0A7S3N8K2-F1-model_v4.pkl,/wynton/group/kortemme/afdb/res_lteq128_plddt_gteq80/filtered_cif/A7/AF-A0A7S3N8K2-F1-model_v4.cif,,,,,1,homomer,111,111,0.4324324324324324,0.3693693693693693,0.1981981981981982,1.4475399856814424,935954
